ppm Intensity
5.521722977869430338e+00 6.377059459809888722e+02
5.521356300949369356e+00 6.992324048158443475e+02
5.520989624029308374e+00 1.006748111868632350e+03
5.520622947109247391e+00 1.220015964895070283e+03
5.520256270189186409e+00 1.187829057461026878e+03
5.519889593269125427e+00 7.723581416976981018e+02
5.519522916349064445e+00 1.307515426110048793e+02
5.519156239429003463e+00 7.699428634265836990e+02
5.518789562508942481e+00 1.760846901301451908e+02
5.518422885588881499e+00 3.029576661882451845e+02
5.518056208668820517e+00 4.319475299254991114e+02
5.517689531748759535e+00 4.756121169794378147e+02
5.517322854828698553e+00 2.121778707259777548e+02
5.516956177908637571e+00 7.358282600484567411e+02
5.516589500988576589e+00 6.726296121529512675e+02
5.516222824068515607e+00 9.212477795709760358e+02
5.515856147148454625e+00 1.118499804290609063e+03
5.515489470228393643e+00 5.071131051926149667e+02
5.515122793308332660e+00 3.280814312906531995e+02
5.514756116388271678e+00 5.460837727268826711e+02
5.514389439468210696e+00 8.192744927275571172e+02
5.514022762548149714e+00 7.276629817705616006e+02
5.513656085628088732e+00 1.175672760989911694e+03
5.513289408708027750e+00 7.180570904429678194e+02
5.512922731787966768e+00 4.530590484188396658e+02
5.512556054867905786e+00 9.017544439001512728e+02
5.512189377947844804e+00 8.378427645811329967e+02
5.511822701027783822e+00 3.729198389065259107e+02
5.511456024107722840e+00 7.183698078674706267e+02
5.511089347187661858e+00 5.228447757690091748e+02
5.510722670267600876e+00 7.236316336324925942e+02
5.510355993347539894e+00 1.265265871321817940e+03
5.509989316427478911e+00 -4.244896642777985107e+01
5.509622639507417929e+00 1.111351653335904302e+03
5.509255962587356947e+00 1.194691060059759820e+03
5.508889285667295965e+00 8.744587547897931472e+02
5.508522608747234983e+00 7.954228781148226517e+02
5.508155931827174001e+00 4.702376036459304487e+02
5.507789254907113019e+00 3.399005234126548203e+02
5.507422577987052037e+00 -1.717875882117050423e+01
5.507055901066991055e+00 5.815757877411970185e+02
5.506689224146930073e+00 -3.341683483307729148e+02
5.506322547226869091e+00 9.895855038799409158e+02
5.505955870306808109e+00 8.802416052798776036e+02
5.505589193386747127e+00 4.245112181636559399e+02
5.505222516466686145e+00 -1.898817064954359921e+02
5.504855839546625162e+00 1.039616053190300136e+03
5.504489162626564180e+00 1.173567080057691328e+03
5.504122485706503198e+00 -4.891015316642778998e+01
5.503755808786442216e+00 5.702106541873490642e+00
5.503389131866381234e+00 1.205371960217238211e+03
5.503022454946320252e+00 1.338053418227266775e+03
5.502655778026259270e+00 6.840030540745456165e+02
5.502289101106198288e+00 4.409449964135251321e+02
5.501922424186137306e+00 1.038928362752730663e+03
5.501555747266076324e+00 9.795221132337001109e+02
5.501189070346015342e+00 4.706453691572064599e+02
5.500822393425954360e+00 2.596872501200905390e+02
5.500455716505893378e+00 5.290171857464861205e+02
5.500089039585832396e+00 1.186973589430162065e+03
5.499722362665771414e+00 5.053582442647079915e+02
5.499355685745710431e+00 8.075977970715457559e+02
5.498989008825649449e+00 1.133209618998907445e+03
5.498622331905588467e+00 7.314648599215170179e+02
5.498255654985527485e+00 9.495861839585709276e+02
5.497888978065466503e+00 3.074294860098079880e+02
5.497522301145405521e+00 1.555974403557000642e+03
5.497155624225344539e+00 1.302244021461020111e+03
5.496788947305283557e+00 1.043765106460326933e+03
5.496422270385222575e+00 6.721640620553671397e+02
5.496055593465161593e+00 4.839375948138754211e+02
5.495688916545100611e+00 2.564119836449867762e+02
5.495322239625039629e+00 9.178714512249030122e+02
5.494955562704978647e+00 5.210811266210403119e+02
5.494588885784917665e+00 7.579591664985146053e+02
5.494222208864856682e+00 2.946630745702350396e+02
5.493855531944795700e+00 4.619340153762395857e+02
5.493488855024734718e+00 3.422192640143935023e+02
5.493122178104673736e+00 7.437082413215330234e+01
5.492755501184612754e+00 5.467653989829514103e+02
5.492388824264551772e+00 6.262454692285436977e+02
5.492022147344490790e+00 2.754686313996680838e+02
5.491655470424429808e+00 1.652091292201034776e+02
5.491288793504368826e+00 1.200531397308523083e+03
5.490922116584307844e+00 3.607118712140018033e+02
5.490555439664246862e+00 1.220910927194455780e+03
5.490188762744185880e+00 5.660848644589382275e+02
5.489822085824124898e+00 -4.542107817397663894e+01
5.489455408904063916e+00 1.036795425436481764e+03
5.489088731984002933e+00 8.594400426225934098e+02
5.488722055063941951e+00 8.978994107290723150e+02
5.488355378143880969e+00 1.027370465437293205e+02
5.487988701223819987e+00 4.619989365362134777e+02
5.487622024303759005e+00 -1.251578784557664221e+02
5.487255347383698023e+00 1.367272869605708365e+02
5.486888670463637041e+00 4.644924290253088657e+02
5.486521993543576059e+00 2.129488363633581685e+02
5.486155316623515077e+00 3.353574740376088812e+02
5.485788639703454095e+00 -1.274894623198774752e+02
5.485421962783393113e+00 1.048174408966091050e+03
5.485055285863332131e+00 7.307527457169862828e+01
5.484688608943271149e+00 7.428042432114748408e+02
5.484321932023210167e+00 6.505882828765270460e+02
5.483955255103149184e+00 1.014819020003246806e+02
5.483588578183088202e+00 1.020396424472665331e+03
5.483221901263027220e+00 1.053174857870600590e+03
5.482855224342966238e+00 1.374417222184474667e+02
5.482488547422905256e+00 1.040917156129850810e+03
5.482121870502844274e+00 9.652646335435861147e+02
5.481755193582783292e+00 4.980031259278380276e+02
5.481388516662722310e+00 4.290290142396947886e+02
5.481021839742661328e+00 2.827897068574457080e+02
5.480655162822600346e+00 7.753380699310741875e+02
5.480288485902539364e+00 1.155721116011781760e+03
5.479921808982478382e+00 9.660249244145970806e+02
5.479555132062417400e+00 5.928997305301090819e+02
5.479188455142356418e+00 9.423480696017891205e+02
5.478821778222295436e+00 3.609970724714808057e+02
5.478455101302234453e+00 9.105707788625181820e+02
5.478088424382173471e+00 6.538034624257684300e+02
5.477721747462112489e+00 7.987514685653682136e+02
5.477355070542051507e+00 -1.749748344198205814e+02
5.476988393621990525e+00 -2.220926329642279597e+02
5.476621716701929543e+00 5.490515332057557316e+02
5.476255039781868561e+00 1.011913729670282464e+03
5.475888362861807579e+00 1.225438383092258391e+03
5.475521685941746597e+00 8.261776888186127508e+02
5.475155009021685615e+00 4.641051995013872329e+02
5.474788332101624633e+00 8.976279472923520188e+02
5.474421655181563651e+00 4.874078668953025044e+02
5.474054978261502669e+00 6.015803415340333231e+02
5.473688301341441687e+00 3.361480288715747520e+02
5.473321624421380704e+00 2.539220023173552363e+02
5.472954947501319722e+00 5.603610290036713195e+02
5.472588270581258740e+00 5.840648725258638478e+02
5.472221593661197758e+00 5.419304293997192872e+02
5.471854916741136776e+00 4.211090694503272971e+02
5.471488239821075794e+00 7.558089802895210596e+00
5.471121562901014812e+00 5.481607319259001088e+01
5.470754885980953830e+00 7.701209804718910164e+02
5.470388209060892848e+00 4.051117594642178119e+02
5.470021532140831866e+00 4.723058107016281610e+02
5.469654855220770884e+00 6.398239942852756030e+02
5.469288178300709902e+00 5.348495009744651725e+02
5.468921501380648920e+00 1.034441143915335488e+03
5.468554824460587938e+00 1.190059944125757738e+03
5.468188147540526955e+00 8.515174773712342358e+02
5.467821470620465973e+00 1.672268182784060173e+03
5.467454793700404991e+00 6.209983936946700851e+02
5.467088116780344009e+00 8.689187882444171009e+02
5.466721439860283027e+00 1.075421653310306738e+03
5.466354762940222045e+00 2.226640958140933435e+01
5.465988086020161063e+00 3.884799045265649511e+02
5.465621409100100081e+00 2.230121790559151123e+02
5.465254732180039099e+00 9.123161566950052475e+02
5.464888055259978117e+00 5.465618690759811216e+02
5.464521378339917135e+00 3.406823348094608264e+02
5.464154701419856153e+00 1.253361331509370302e+03
5.463788024499795171e+00 3.611918042973893535e+02
5.463421347579734189e+00 4.885900698860359626e+02
5.463054670659673207e+00 1.214447875499772181e+03
5.462687993739612224e+00 7.859544049185956283e+02
5.462321316819551242e+00 6.317711218627091512e+02
5.461954639899490260e+00 1.827712718652273907e+02
5.461587962979429278e+00 1.067883265790069345e+03
5.461221286059368296e+00 5.290769230681430599e+02
5.460854609139307314e+00 7.590028498655951807e+02
5.460487932219246332e+00 8.163967016327710553e+02
5.460121255299185350e+00 5.644042273065952031e+02
5.459754578379124368e+00 5.993795706171490565e+02
5.459387901459063386e+00 9.040041027987331290e+02
5.459021224539002404e+00 1.272642560771104399e+03
5.458654547618941422e+00 1.597221192046658871e+02
5.458287870698880440e+00 2.134947722402830550e+02
5.457921193778819458e+00 6.762729045289784153e+02
5.457554516858758475e+00 3.648620273172555244e+02
5.457187839938697493e+00 6.479350680680881851e+02
5.456821163018636511e+00 7.922098557720478311e+02
5.456454486098575529e+00 4.839433238032806912e+02
5.456087809178514547e+00 9.910410263332150862e+02
5.455721132258453565e+00 3.933256967269289817e+02
5.455354455338392583e+00 8.040430074052137570e+02
5.454987778418331601e+00 6.877822766466783833e+02
5.454621101498270619e+00 6.749942344710257203e+02
5.454254424578209637e+00 7.201805739305591487e+02
5.453887747658148655e+00 -3.177173085671438457e+02
5.453521070738087673e+00 2.233517163234614600e+02
5.453154393818026691e+00 5.880952439787752155e+02
5.452787716897965709e+00 5.985740710515938190e+02
5.452421039977904726e+00 4.303042147510427640e+02
5.452054363057843744e+00 1.144425772457516359e+02
5.451687686137782762e+00 6.358479405504185706e+02
5.451321009217721780e+00 3.203376351426818474e+02
5.450954332297660798e+00 5.344300351043175397e+02
5.450587655377599816e+00 1.631033598989656639e+02
5.450220978457538834e+00 6.483203291662962329e+02
5.449854301537477852e+00 9.758152303940428283e+02
5.449487624617416870e+00 1.029836481897507838e+03
5.449120947697355888e+00 9.384849323194730459e+02
5.448754270777294906e+00 7.620503789198883169e+02
5.448387593857233924e+00 1.187121019402956790e+03
5.448020916937172942e+00 1.300666430882508394e+03
5.447654240017111960e+00 -2.818278125440656368e+01
5.447287563097050977e+00 6.256874026646764833e+02
5.446920886176989995e+00 -1.930811179334868939e+02
5.446554209256929013e+00 8.664273612160100129e+02
5.446187532336868031e+00 6.209641160280393706e+02
5.445820855416807049e+00 8.452746011131380328e+02
5.445454178496746067e+00 1.227734939601785754e+03
5.445087501576685085e+00 5.661872532983356905e+02
5.444720824656624103e+00 1.070046983957088742e+03
5.444354147736563121e+00 9.448067639894306922e+02
5.443987470816502139e+00 1.044090930347492304e+03
5.443620793896441157e+00 6.219707695415368107e+02
5.443254116976380175e+00 7.484324447785361372e+02
5.442887440056319193e+00 3.485209765648914981e+01
5.442520763136258211e+00 7.083645114541031944e+02
5.442154086216197229e+00 3.314437633566535624e+02
5.441787409296136246e+00 1.693225138834121935e+03
5.441420732376075264e+00 7.972825940605885080e+02
5.441054055456014282e+00 1.035083241633998568e+03
5.440687378535953300e+00 4.676472898040860855e+02
5.440320701615892318e+00 8.838544990198151936e+02
5.439954024695831336e+00 7.499477800886097612e+02
5.439587347775770354e+00 5.800741950388683108e+02
5.439220670855709372e+00 4.141184362902772591e+02
5.438853993935648390e+00 6.648830044577789522e+02
5.438487317015587408e+00 1.138674952755907270e+03
5.438120640095526426e+00 -9.339637719449683573e+01
5.437753963175465444e+00 6.595224849350879595e+02
5.437387286255404462e+00 1.010130414711929916e+03
5.437020609335343480e+00 8.856714674931272384e+02
5.436653932415282497e+00 5.055980577476893814e+02
5.436287255495221515e+00 1.148146322789863007e+03
5.435920578575160533e+00 2.862591517043924796e+02
5.435553901655099551e+00 1.483184241585955078e+03
5.435187224735038569e+00 1.320992439509294400e+03
5.434820547814977587e+00 7.819111847587055308e+02
5.434453870894916605e+00 1.035839601756955744e+03
5.434087193974855623e+00 8.098399858719562872e+02
5.433720517054794641e+00 6.608787632507887793e+02
5.433353840134733659e+00 1.083204394773254080e+03
5.432987163214672677e+00 7.532932532150475708e+02
5.432620486294611695e+00 7.670243792184696758e+02
5.432253809374550713e+00 2.436019905056632524e+02
5.431887132454489731e+00 5.469187343685093765e+02
5.431520455534428748e+00 6.055434414659225695e+02
5.431153778614367766e+00 6.400158998000447355e+02
5.430787101694306784e+00 6.466177231679193937e+01
5.430420424774245802e+00 1.298033143666739306e+03
5.430053747854184820e+00 -1.613721675845354184e+02
5.429687070934123838e+00 7.702510219736054751e+02
5.429320394014062856e+00 1.048409870793286245e+03
5.428953717094001874e+00 1.819971541029794935e+02
5.428587040173940892e+00 7.737869639976606777e+02
5.428220363253879910e+00 6.795272887139544764e+02
5.427853686333818928e+00 -7.417942151562192521e+01
5.427487009413757946e+00 8.392523461183582185e+02
5.427120332493696964e+00 1.061046664224022152e+03
5.426753655573635982e+00 1.189678664433245558e+03
5.426386978653574999e+00 5.260497004113640287e+02
5.426020301733514017e+00 5.353060027648675714e+02
5.425653624813453035e+00 7.212239645792083138e+02
5.425286947893392053e+00 4.955708024573850707e+02
5.424920270973331071e+00 9.275591708757779088e+02
5.424553594053270089e+00 7.570871255730808116e+02
5.424186917133209107e+00 1.106442695822338010e+03
5.423820240213148125e+00 3.633226254723426791e+02
5.423453563293087143e+00 2.354096841030254836e+02
5.423086886373026161e+00 1.238720653500493881e+03
5.422720209452965179e+00 8.743866637109967996e+02
5.422353532532904197e+00 5.175198684862984919e+02
5.421986855612843215e+00 4.851834590690018558e+02
5.421620178692782233e+00 8.853192663902250388e+02
5.421253501772721251e+00 1.374230162878307510e+03
5.420886824852660268e+00 3.659286166292381495e+02
5.420520147932599286e+00 3.367797300441307016e+02
5.420153471012538304e+00 6.695154583686526166e+02
5.419786794092477322e+00 3.749861828783123201e+02
5.419420117172416340e+00 4.474663614381743173e+02
5.419053440252355358e+00 7.439028983851094381e+02
5.418686763332294376e+00 6.800001855106684161e+02
5.418320086412233394e+00 3.612353644903937493e+02
5.417953409492172412e+00 8.938609432316970924e+02
5.417586732572111430e+00 -7.924317146731482353e+01
5.417220055652050448e+00 3.932882924169994112e+02
5.416853378731989466e+00 3.407116341505734454e+02
5.416486701811928484e+00 1.858774865916238923e+02
5.416120024891867502e+00 1.097661391163208918e+03
5.415753347971806519e+00 -2.100604784041261155e+02
5.415386671051745537e+00 1.408682583974704812e+03
5.415019994131684555e+00 8.886857673335216532e+02
5.414653317211623573e+00 8.547453787298991301e+02
5.414286640291562591e+00 5.571478026331187721e+02
5.413919963371501609e+00 6.166407780334798190e+02
5.413553286451440627e+00 7.175404413148849017e+02
5.413186609531379645e+00 -1.336205431967355253e+02
5.412819932611318663e+00 9.660100067047551420e+01
5.412453255691257681e+00 4.796535105197317534e+02
5.412086578771196699e+00 9.561386796480601333e+02
5.411719901851135717e+00 7.195823471968797094e+02
5.411353224931074735e+00 9.446419208699767296e+02
5.410986548011013753e+00 3.482388863701607988e+02
5.410619871090952770e+00 6.934827138294426732e+02
5.410253194170891788e+00 6.951589664126663592e+02
5.409886517250830806e+00 9.549052751041253941e+02
5.409519840330769824e+00 7.465546857934932632e+02
5.409153163410708842e+00 7.966293777407527159e+02
5.408786486490647860e+00 4.090491013800410656e+02
5.408419809570586878e+00 7.832445643051146362e+02
5.408053132650525896e+00 4.859744522559749385e+02
5.407686455730464914e+00 6.228651745726815534e+02
5.407319778810403932e+00 4.976806468484487596e+02
5.406953101890342950e+00 9.103476530826965245e+02
5.406586424970281968e+00 8.783705476103286856e+02
5.406219748050220986e+00 4.156934090209692840e+02
5.405853071130160004e+00 1.059357667196411057e+03
5.405486394210099022e+00 6.830841496091020417e+02
5.405119717290038039e+00 8.538477889176247118e+02
5.404753040369977057e+00 1.178576310665871915e+03
5.404386363449916075e+00 8.959099823164488043e+02
5.404019686529855093e+00 5.210268814395149093e+02
5.403653009609794111e+00 6.150488633539512193e+02
5.403286332689733129e+00 4.403782573632843196e+02
5.402919655769672147e+00 1.492157411189430150e+03
5.402552978849611165e+00 2.385590450351160143e+02
5.402186301929550183e+00 8.253714788345955640e+02
5.401819625009489201e+00 5.309999010680894571e+02
5.401452948089428219e+00 4.170110705610932200e+02
5.401086271169367237e+00 6.038065440941213637e+02
5.400719594249306255e+00 9.077886282121667136e+02
5.400352917329245273e+00 -7.473803177191712166e+00
5.399986240409184290e+00 6.518625589804905758e+02
5.399619563489123308e+00 5.553159370476960248e+02
5.399252886569062326e+00 8.115524982073220599e+02
5.398886209649001344e+00 1.118007523383811986e+03
5.398519532728940362e+00 7.994051915546492637e+02
5.398152855808879380e+00 1.110948561871483435e+03
5.397786178888818398e+00 7.524748393447916897e+02
5.397419501968757416e+00 5.265818268345801698e+02
5.397052825048696434e+00 8.002436749787111694e+02
5.396686148128635452e+00 8.011710397307297171e+02
5.396319471208574470e+00 8.262178264686890543e+02
5.395952794288513488e+00 7.869929036390453803e+02
5.395586117368452506e+00 5.194511103597760666e+02
5.395219440448391524e+00 4.321505934446290667e+02
5.394852763528330541e+00 2.917740026505139213e+02
5.394486086608269559e+00 5.433167251732534169e+02
5.394119409688208577e+00 6.645496234456632010e+02
5.393752732768147595e+00 8.316477364995466814e+02
5.393386055848086613e+00 1.249798883315380408e+03
5.393019378928025631e+00 4.527456055827742603e+02
5.392652702007964649e+00 4.324566360820663249e+02
5.392286025087903667e+00 8.375655551914360331e+02
5.391919348167842685e+00 4.474368423268779225e+02
5.391552671247781703e+00 7.120837137051307764e+02
5.391185994327720721e+00 3.751725760997242105e+02
5.390819317407659739e+00 1.343698542669290418e+03
5.390452640487598757e+00 3.197697451512549378e+02
5.390085963567537775e+00 3.026916921034880943e+02
5.389719286647476792e+00 8.277966296948884519e+02
5.389352609727415810e+00 8.052980725298589277e+02
5.388985932807354828e+00 6.103209030833513680e+02
5.388619255887293846e+00 6.904299351518470758e+02
5.388252578967232864e+00 6.111557889366495147e+02
5.387885902047171882e+00 1.335528266223714127e+03
5.387519225127110900e+00 -2.007756635891264523e+02
5.387152548207049918e+00 5.491084268216964119e+02
5.386785871286988936e+00 9.345301878990389923e+02
5.386419194366927954e+00 1.578811036146412334e+02
5.386052517446866972e+00 -2.368275832223807811e+02
5.385685840526805990e+00 1.352102631817068868e+03
5.385319163606745008e+00 8.467460945428706509e+02
5.384952486686684026e+00 4.179315224664505877e+02
5.384585809766623044e+00 1.058837112303905542e+03
5.384219132846562061e+00 3.478475017794976338e+02
5.383852455926501079e+00 8.260039428701729776e+02
5.383485779006440097e+00 1.008848905910375834e+03
5.383119102086379115e+00 5.849949645007759500e+02
5.382752425166318133e+00 7.380279516776322453e+02
5.382385748246257151e+00 8.801126295827780268e+02
5.382019071326196169e+00 9.560665326440457648e+02
5.381652394406135187e+00 1.952193524090453138e+02
5.381285717486074205e+00 9.445222194035422945e+02
5.380919040566013223e+00 6.362561855765561631e+02
5.380552363645952241e+00 9.919989249282116361e+02
5.380185686725891259e+00 9.502769754357082093e+02
5.379819009805830277e+00 8.746381961725692236e+02
5.379452332885769295e+00 1.113696638954496393e+03
5.379085655965708312e+00 4.302927180424194376e+02
5.378718979045647330e+00 1.038368906370923014e+03
5.378352302125586348e+00 7.174838468796915549e+02
5.377985625205525366e+00 8.638174147453960359e+02
5.377618948285464384e+00 1.067026492965259877e+03
5.377252271365403402e+00 9.647926512622952941e+02
5.376885594445342420e+00 8.835093041493646524e+02
5.376518917525281438e+00 1.595280150432430219e+03
5.376152240605220456e+00 3.409377924806281044e+02
5.375785563685159474e+00 6.064425911764551529e+02
5.375418886765098492e+00 -4.735881967446493945e+01
5.375052209845037510e+00 1.548372458708999602e+03
5.374685532924976528e+00 6.081176296922849360e+02
5.374318856004915546e+00 8.817140673525200327e+02
5.373952179084854563e+00 8.919028101580920520e+02
5.373585502164793581e+00 2.841760536038027567e+02
5.373218825244732599e+00 9.779635789969529469e+02
5.372852148324671617e+00 5.182113747150406198e+02
5.372485471404610635e+00 8.975980601905607728e+02
5.372118794484549653e+00 5.593036850890589449e+02
5.371752117564488671e+00 5.171130134827189977e+02
5.371385440644427689e+00 1.153108439112279029e+03
5.371018763724366707e+00 6.209581420954291389e+02
5.370652086804305725e+00 4.028844268848943102e+02
5.370285409884244743e+00 -2.260573838566988343e+02
5.369918732964183761e+00 2.843199622561460274e+02
5.369552056044122779e+00 8.500463316385312282e+02
5.369185379124061797e+00 4.160343392240738467e+02
5.368818702204000815e+00 5.961761249297323957e+02
5.368452025283939832e+00 6.710607221748432494e+02
5.368085348363878850e+00 5.773407999484152242e+02
5.367718671443817868e+00 1.096362564486099473e+03
5.367351994523756886e+00 7.186785425112516350e+02
5.366985317603695904e+00 4.440952315822296441e+02
5.366618640683634922e+00 8.915077381566170516e+02
5.366251963763573940e+00 1.503534869803723723e+03
5.365885286843512958e+00 1.388257826473760815e+03
5.365518609923451976e+00 9.858427598630937609e+02
5.365151933003390994e+00 5.234737218563045644e+02
5.364785256083330012e+00 4.578245546757584634e+02
5.364418579163269030e+00 3.867719419696650220e+02
5.364051902243208048e+00 7.418327935319739481e+02
5.363685225323147066e+00 6.993054787327155282e+02
5.363318548403086083e+00 1.233908260503048041e+03
5.362951871483025101e+00 4.719968646144488957e+02
5.362585194562964119e+00 6.292037825484048881e+02
5.362218517642903137e+00 1.213789568995621721e+03
5.361851840722842155e+00 8.967146704262795538e+02
5.361485163802781173e+00 7.143327327762040113e+02
5.361118486882720191e+00 9.372898029420471175e+02
5.360751809962659209e+00 4.317909024128998681e+02
5.360385133042598227e+00 6.456036080011281229e+02
5.360018456122537245e+00 5.740964528375679947e+02
5.359651779202476263e+00 4.818884828465088503e+02
5.359285102282415281e+00 9.981992013188601049e+02
5.358918425362354299e+00 9.962729598638429707e+02
5.358551748442293317e+00 7.586107551721884192e+02
5.358185071522232334e+00 3.384299775703220803e+01
5.357818394602171352e+00 2.355583163041255830e+02
5.357451717682110370e+00 3.720061122600000090e+02
5.357085040762049388e+00 8.958606913819148758e+02
5.356718363841988406e+00 4.065789488133677878e+02
5.356351686921927424e+00 7.873237541060479998e+02
5.355985010001866442e+00 1.145752229731541775e+03
5.355618333081805460e+00 1.999806965283205500e+02
5.355251656161744478e+00 7.299055701386259898e+02
5.354884979241683496e+00 5.663124801554436090e+02
5.354518302321622514e+00 2.671885930822481896e+02
5.354151625401561532e+00 8.181543163969199668e+02
5.353784948481500550e+00 7.912433201405956424e+02
5.353418271561439568e+00 7.109375081276948549e+02
5.353051594641378585e+00 1.088758595796462032e+03
5.352684917721317603e+00 9.508012450950236598e+02
5.352318240801256621e+00 2.122638541162605179e+02
5.351951563881195639e+00 6.628526669980592487e+02
5.351584886961134657e+00 7.514070583578968581e+02
5.351218210041073675e+00 6.208578220690424132e+02
5.350851533121012693e+00 8.272478997118150801e+02
5.350484856200951711e+00 1.152429345797988390e+03
5.350118179280890729e+00 1.358786482647162757e+03
5.349751502360829747e+00 6.095663498795715896e+02
5.349384825440768765e+00 -6.655253309221370728e+01
5.349018148520707783e+00 8.088111114638695653e+02
5.348651471600646801e+00 3.199603581921419391e+02
5.348284794680585819e+00 8.043417382622865262e+02
5.347918117760524837e+00 3.552102926556090097e+02
5.347551440840463854e+00 1.287070239927289549e+03
5.347184763920402872e+00 1.263479075640886549e+03
5.346818087000341890e+00 4.395579804730932665e+02
5.346451410080280908e+00 1.018657153722239855e+03
5.346084733160219926e+00 8.061623249993249374e+02
5.345718056240158944e+00 4.509112753378803973e+02
5.345351379320097962e+00 6.127425881703074992e+02
5.344984702400036980e+00 5.454085324231746199e+02
5.344618025479975998e+00 8.703449369784912051e+02
5.344251348559915016e+00 5.903703816862034728e+02
5.343884671639854034e+00 1.223082954632531710e+03
5.343517994719793052e+00 3.281812201312040997e+02
5.343151317799732070e+00 1.038750518533204740e+03
5.342784640879671088e+00 1.165128546307883425e+03
5.342417963959610105e+00 5.219581389537761424e+02
5.342051287039549123e+00 8.157559155006229048e+02
5.341684610119488141e+00 8.964147744581559891e+02
5.341317933199427159e+00 7.401158246929780944e+02
5.340951256279366177e+00 8.131488228516273011e+02
5.340584579359305195e+00 8.052334209340979214e+02
5.340217902439244213e+00 1.022201473050063214e+02
5.339851225519183231e+00 1.232462786244844210e+03
5.339484548599122249e+00 8.643818957397234044e+02
5.339117871679061267e+00 1.951109472196249044e+02
5.338751194759000285e+00 4.635610756069745548e+02
5.338384517838939303e+00 1.060158818339103163e+03
5.338017840918878321e+00 5.861136223739404159e+02
5.337651163998817339e+00 6.147111525632972189e+02
5.337284487078756356e+00 1.247704354184356816e+03
5.336917810158695374e+00 7.312062095462715661e+02
5.336551133238634392e+00 6.495067238303208796e+02
5.336184456318573410e+00 1.450413353290133728e+03
5.335817779398512428e+00 2.380595226902350987e+02
5.335451102478451446e+00 9.405055723398281771e+02
5.335084425558390464e+00 1.355947828625708098e+03
5.334717748638329482e+00 9.187070278613782648e+02
5.334351071718268500e+00 1.183592822607126891e+03
5.333984394798207518e+00 2.337193058153889069e+02
5.333617717878146536e+00 3.638758001773103388e+02
5.333251040958085554e+00 9.448973257553261647e+02
5.332884364038024572e+00 5.970020321348356447e+02
5.332517687117963590e+00 5.244846352668673717e+02
5.332151010197902608e+00 3.030344194302215328e+02
5.331784333277841625e+00 8.186943755268075620e+02
5.331417656357780643e+00 7.541662557621039014e+02
5.331050979437719661e+00 5.735051580678427854e+02
5.330684302517658679e+00 -1.057340241256451918e+02
5.330317625597597697e+00 6.821320552638708250e+02
5.329950948677536715e+00 9.331344783699332766e+02
5.329584271757475733e+00 9.088389473584111329e+02
5.329217594837414751e+00 4.215843544013341671e+02
5.328850917917353769e+00 8.842086522538302233e+02
5.328484240997292787e+00 4.561087306945173623e+02
5.328117564077231805e+00 6.546977593691817674e+02
5.327750887157170823e+00 1.065347306150733857e+03
5.327384210237109841e+00 6.498157735608328949e+02
5.327017533317048859e+00 7.536618051208333782e+02
5.326650856396987876e+00 1.257138889480374928e+02
5.326284179476926894e+00 9.080856089012650045e+02
5.325917502556865912e+00 1.373191945872952601e+03
5.325550825636804930e+00 2.845639798903566771e+02
5.325184148716743948e+00 1.187025566015322511e+03
5.324817471796682966e+00 1.216692586834923532e+03
5.324450794876621984e+00 1.216092329310818059e+03
5.324084117956561002e+00 7.390274059646881142e+02
5.323717441036500020e+00 1.337482825737545681e+03
5.323350764116439038e+00 5.110485828366686292e+02
5.322984087196378056e+00 1.246775489650635791e+02
5.322617410276317074e+00 4.041928615190354321e+02
5.322250733356256092e+00 9.271726784846505325e+02
5.321884056436195110e+00 1.654113353355178333e+02
5.321517379516134127e+00 -4.408548975568919559e+01
5.321150702596073145e+00 1.343760661111542504e+03
5.320784025676012163e+00 6.222351633574144216e+02
5.320417348755951181e+00 2.894321005716265063e+02
5.320050671835890199e+00 8.053149069855244306e+02
5.319683994915829217e+00 6.496528333941887468e+02
5.319317317995768235e+00 7.429744950268050161e+02
5.318950641075707253e+00 1.555061604863434241e+03
5.318583964155646271e+00 2.879740202243738167e+00
5.318217287235585289e+00 4.696366168442582421e+02
5.317850610315524307e+00 9.418343203348995303e+02
5.317483933395463325e+00 7.609787257351035805e+02
5.317117256475402343e+00 4.932162888383663812e+02
5.316750579555341361e+00 4.593722818992291650e+02
5.316383902635280378e+00 1.289653296679587584e+03
5.316017225715219396e+00 3.521373803386195505e+02
5.315650548795158414e+00 9.384048416859459394e+02
5.315283871875097432e+00 3.780497516774230462e+02
5.314917194955036450e+00 9.812983155637693926e+02
5.314550518034975468e+00 7.781708189146975201e+02
5.314183841114914486e+00 1.043946238280953366e+03
5.313817164194853504e+00 8.021620364501277436e+02
5.313450487274792522e+00 7.381388522590432331e+02
5.313083810354731540e+00 1.285019643894269393e+03
5.312717133434670558e+00 9.827366434947543894e+02
5.312350456514609576e+00 5.933397140009064969e+02
5.311983779594548594e+00 9.245483177177065954e+02
5.311617102674487612e+00 1.622417826466068163e+03
5.311250425754426630e+00 7.586436670684797718e+02
5.310883748834365647e+00 1.089635339829656004e+02
5.310517071914304665e+00 7.828876081743665054e+02
5.310150394994243683e+00 6.944362542528861013e+02
5.309783718074182701e+00 7.634558897418619381e+02
5.309417041154121719e+00 9.783098701772578352e+02
5.309050364234060737e+00 3.814049240890562942e+02
